"","epoch","variable","MAE","experiment_name"
"586",135,"validation",0.0598423650428172,"augmented with features"
"587",136,"validation",0.0575897799784778,"augmented with features"
"588",137,"validation",0.0590886164616833,"augmented with features"
"589",138,"validation",0.0583380419680829,"augmented with features"
"590",139,"validation",0.0592691236606208,"augmented with features"
"591",140,"validation",0.0617277875983266,"augmented with features"
"592",141,"validation",0.057835425420474,"augmented with features"
"593",142,"validation",0.0577238288217334,"augmented with features"
"594",143,"validation",0.0571644126728017,"augmented with features"
"595",144,"validation",0.0583795224146176,"augmented with features"
"596",145,"validation",0.0579087592821608,"augmented with features"
"597",146,"validation",0.0589694368542843,"augmented with features"
"598",147,"validation",0.0585386153630992,"augmented with features"
"599",148,"validation",0.0580732597498804,"augmented with features"
"600",149,"validation",0.0569173077582031,"augmented with features"
